진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2022,우울증,경기,수원권선구,여,100세 이상,0,0,0
2022,우울증,경기,수원장안구,남,0~9세,0,0,0
2022,우울증,경기,수원장안구,남,10~19세,143,997,73882350
2022,우울증,경기,수원장안구,남,20~29세,358,3503,223236810
2022,우울증,경기,수원장안구,남,30~39세,254,1807,118201510
2022,우울증,경기,수원장안구,남,40~49세,220,1538,84336190
2022,우울증,경기,수원장안구,남,50~59세,191,1499,70032040
2022,우울증,경기,수원장안구,남,60~69세,174,1528,77127860
2022,우울증,경기,수원장안구,남,70~79세,115,970,45150380
2022,우울증,경기,수원장안구,남,80~89세,79,518,23843450
2022,우울증,경기,수원장안구,남,90~99세,0,0,0
2022,우울증,경기,수원장안구,남,100세 이상,0,0,0
2022,우울증,경기,수원장안구,여,0~9세,0,0,0
2022,우울증,경기,수원장안구,여,10~19세,295,2262,164338500
2022,우울증,경기,수원장안구,여,20~29세,686,6153,388007730
2022,우울증,경기,수원장안구,여,30~39세,503,4294,269893030
2022,우울증,경기,수원장안구,여,40~49세,484,4269,260483340
2022,우울증,경기,수원장안구,여,50~59세,433,4478,236787790
2022,우울증,경기,수원장안구,여,60~69세,361,4165,230060820
2022,우울증,경기,수원장안구,여,70~79세,320,2894,149000960
2022,우울증,경기,수원장안구,여,80~89세,223,1444,62698340
2022,우울증,경기,수원장안구,여,90~99세,30,126,2552160
2022,우울증,경기,수원장안구,여,100세 이상,0,0,0
2022,우울증,경기,수원팔달구,남,0~9세,19,85,7470390
2022,우울증,경기,수원팔달구,남,10~19세,296,2660,277183660
2022,우울증,경기,수원팔달구,남,20~29세,918,8037,666282920
2022,우울증,경기,수원팔달구,남,30~39세,648,4787,358600230
2022,우울증,경기,수원팔달구,남,40~49세,467,3383,229666520
2022,우울증,경기,수원팔달구,남,50~59세,365,3061,221507870
2022,우울증,경기,수원팔달구,남,60~69세,374,2932,163904390
2022,우울증,경기,수원팔달구,남,70~79세,246,2208,122860160
2022,우울증,경기,수원팔달구,남,80~89세,122,803,41965890
2022,우울증,경기,수원팔달구,남,90~99세,16,77,1730630
2022,우울증,경기,수원팔달구,남,100세 이상,0,0,0
2022,우울증,경기,수원팔달구,여,0~9세,21,81,7546680
2022,우울증,경기,수원팔달구,여,10~19세,500,4410,468827610
2022,우울증,경기,수원팔달구,여,20~29세,1885,15674,1227427880
2022,우울증,경기,수원팔달구,여,30~39세,1398,12586,952300000
2022,우울증,경기,수원팔달구,여,40~49세,1059,9195,645417790
2022,우울증,경기,수원팔달구,여,50~59세,895,7396,511812330
2022,우울증,경기,수원팔달구,여,60~69세,969,8613,549691230
2022,우울증,경기,수원팔달구,여,70~79세,611,4515,295676130
2022,우울증,경기,수원팔달구,여,80~89세,375,2530,149376770
2022,우울증,경기,수원팔달구,여,90~99세,56,336,12076830
2022,우울증,경기,수원팔달구,여,100세 이상,0,0,0
2022,우울증,경기,수원영통구,남,0~9세,0,0,0
2022,우울증,경기,수원영통구,남,10~19세,255,1569,112869810
2022,우울증,경기,수원영통구,남,20~29세,626,4817,329392370
2022,우울증,경기,수원영통구,남,30~39세,520,3526,260561310
2022,우울증,경기,수원영통구,남,40~49세,438,2850,203205970
2022,우울증,경기,수원영통구,남,50~59세,264,1733,122200470
2022,우울증,경기,수원영통구,남,60~69세,167,1111,74527350
2022,우울증,경기,수원영통구,남,70~79세,81,586,34152970
2022,우울증,경기,수원영통구,남,80~89세,49,222,16279900
2022,우울증,경기,수원영통구,남,90~99세,0,0,0
2022,우울증,경기,수원영통구,남,100세 이상,0,0,0
2022,우울증,경기,수원영통구,여,0~9세,0,0,0
2022,우울증,경기,수원영통구,여,10~19세,420,3091,249140120
2022,우울증,경기,수원영통구,여,20~29세,1204,8673,674545570
2022,우울증,경기,수원영통구,여,30~39세,1113,8010,604231750
2022,우울증,경기,수원영통구,여,40~49세,884,6245,431296060
2022,우울증,경기,수원영통구,여,50~59세,553,3767,223220560
2022,우울증,경기,수원영통구,여,60~69세,394,2836,168821650
2022,우울증,경기,수원영통구,여,70~79세,235,1417,77258800
2022,우울증,경기,수원영통구,여,80~89세,181,1055,56378240
2022,우울증,경기,수원영통구,여,90~99세,41,189,5283870
2022,우울증,경기,수원영통구,여,100세 이상,0,0,0
2022,우울증,경기,안양만안구,남,0~9세,0,0,0
2022,우울증,경기,안양만안구,남,10~19세,128,849,73860810
2022,우울증,경기,안양만안구,남,20~29세,365,2158,171232670
2022,우울증,경기,안양만안구,남,30~39세,265,1752,121196800
2022,우울증,경기,안양만안구,남,40~49세,219,1405,95831920
2022,우울증,경기,안양만안구,남,50~59세,212,1554,94873890
2022,우울증,경기,안양만안구,남,60~69세,236,2059,119241680
2022,우울증,경기,안양만안구,남,70~79세,222,1796,92371280
2022,우울증,경기,안양만안구,남,80~89세,97,719,36823550
2022,우울증,경기,안양만안구,남,90~99세,0,0,0
2022,우울증,경기,안양만안구,남,100세 이상,0,0,0
2022,우울증,경기,안양만안구,여,0~9세,0,0,0
2022,우울증,경기,안양만안구,여,10~19세,204,1232,104225020
2022,우울증,경기,안양만안구,여,20~29세,664,5396,385416920
2022,우울증,경기,안양만안구,여,30~39세,555,4312,323120300
2022,우울증,경기,안양만안구,여,40~49세,413,3480,223533170
2022,우울증,경기,안양만안구,여,50~59세,523,4895,268807990
2022,우울증,경기,안양만안구,여,60~69세,795,7099,351756340
2022,우울증,경기,안양만안구,여,70~79세,564,5025,248118840
2022,우울증,경기,안양만안구,여,80~89세,281,2028,120797750
2022,우울증,경기,안양만안구,여,90~99세,22,110,6991070
2022,우울증,경기,안양만안구,여,100세 이상,0,0,0
2022,우울증,경기,안양동안구,남,0~9세,0,0,0
2022,우울증,경기,안양동안구,남,10~19세,263,2047,151183270
2022,우울증,경기,안양동안구,남,20~29세,632,4875,321932270
2022,우울증,경기,안양동안구,남,30~39세,534,3831,228435650
2022,우울증,경기,안양동안구,남,40~49세,444,2959,191952970
2022,우울증,경기,안양동안구,남,50~59세,383,2903,156807860
2022,우울증,경기,안양동안구,남,60~69세,326,2381,134899680
2022,우울증,경기,안양동안구,남,70~79세,140,1083,48588980
2022,우울증,경기,안양동안구,남,80~89세,112,716,30015660
2022,우울증,경기,안양동안구,남,90~99세,10,46,2282540
2022,우울증,경기,안양동안구,남,100세 이상,0,0,0
2022,우울증,경기,안양동안구,여,0~9세,0,0,0
2022,우울증,경기,안양동안구,여,10~19세,500,3646,300621660
2022,우울증,경기,안양동안구,여,20~29세,1294,9680,649087280
2022,우울증,경기,안양동안구,여,30~39세,1128,8337,545794360
2022,우울증,경기,안양동안구,여,40~49세,986,7571,467897260
2022,우울증,경기,안양동안구,여,50~59세,825,6237,353833860
2022,우울증,경기,안양동안구,여,60~69세,796,5829,308973290
2022,우울증,경기,안양동안구,여,70~79세,452,3487,198893660
2022,우울증,경기,안양동안구,여,80~89세,292,1842,82821800
2022,우울증,경기,안양동안구,여,90~99세,37,211,8654710
2022,우울증,경기,안양동안구,여,100세 이상,0,0,0
2022,우울증,경기,의정부시,남,0~9세,28,116,11253060
2022,우울증,경기,의정부시,남,10~19세,449,4071,371451930
2022,우울증,경기,의정부시,남,20~29세,1025,8870,749290310
2022,우울증,경기,의정부시,남,30~39세,516,3425,247098290
2022,우울증,경기,의정부시,남,40~49세,550,4101,301810520
2022,우울증,경기,의정부시,남,50~59세,523,3630,232962100
2022,우울증,경기,의정부시,남,60~69세,532,4278,260759020
2022,우울증,경기,의정부시,남,70~79세,369,2664,140493260
2022,우울증,경기,의정부시,남,80~89세,211,1341,76044250
2022,우울증,경기,의정부시,남,90~99세,20,167,9737930
2022,우울증,경기,의정부시,남,100세 이상,0,0,0
2022,우울증,경기,의정부시,여,0~9세,22,164,14297670
2022,우울증,경기,의정부시,여,10~19세,664,7125,634006270
2022,우울증,경기,의정부시,여,20~29세,1384,9486,638701900
2022,우울증,경기,의정부시,여,30~39세,1091,7896,506853870
2022,우울증,경기,의정부시,여,40~49세,1096,8501,540071290
2022,우울증,경기,의정부시,여,50~59세,1180,9751,581500990
2022,우울증,경기,의정부시,여,60~69세,1315,11542,686339300
2022,우울증,경기,의정부시,여,70~79세,962,7420,442583230
2022,우울증,경기,의정부시,여,80~89세,549,3793,203669710
2022,우울증,경기,의정부시,여,90~99세,54,307,17783640
2022,우울증,경기,의정부시,여,100세 이상,0,0,0
2022,우울증,경기,과천시,남,0~9세,0,0,0
2022,우울증,경기,과천시,남,10~19세,0,0,0
2022,우울증,경기,과천시,남,20~29세,0,0,0
2022,우울증,경기,과천시,남,30~39세,0,0,0
2022,우울증,경기,과천시,남,40~49세,0,0,0
2022,우울증,경기,과천시,남,50~59세,0,0,0
2022,우울증,경기,과천시,남,60~69세,0,0,0
2022,우울증,경기,과천시,남,70~79세,0,0,0
2022,우울증,경기,과천시,남,80~89세,0,0,0
2022,우울증,경기,과천시,남,90~99세,0,0,0
2022,우울증,경기,과천시,남,100세 이상,0,0,0
2022,우울증,경기,과천시,여,0~9세,0,0,0
2022,우울증,경기,과천시,여,10~19세,0,0,0
2022,우울증,경기,과천시,여,20~29세,0,0,0
2022,우울증,경기,과천시,여,30~39세,0,0,0
2022,우울증,경기,과천시,여,40~49세,0,0,0
2022,우울증,경기,과천시,여,50~59세,0,0,0
2022,우울증,경기,과천시,여,60~69세,0,0,0
2022,우울증,경기,과천시,여,70~79세,14,53,2388740
2022,우울증,경기,과천시,여,80~89세,18,66,2433960
2022,우울증,경기,과천시,여,90~99세,0,0,0
2022,우울증,경기,과천시,여,100세 이상,0,0,0
2022,우울증,경기,구리시,남,0~9세,0,0,0
2022,우울증,경기,구리시,남,10~19세,158,1086,75330200
2022,우울증,경기,구리시,남,20~29세,363,2929,200332410
2022,우울증,경기,구리시,남,30~39세,270,1923,123248710
2022,우울증,경기,구리시,남,40~49세,253,2083,122666860
2022,우울증,경기,구리시,남,50~59세,304,2402,133714220
2022,우울증,경기,구리시,남,60~69세,288,2375,147072540
2022,우울증,경기,구리시,남,70~79세,169,1211,66722020
2022,우울증,경기,구리시,남,80~89세,91,543,25875330
2022,우울증,경기,구리시,남,90~99세,0,0,0
2022,우울증,경기,구리시,남,100세 이상,0,0,0
2022,우울증,경기,구리시,여,0~9세,0,0,0
2022,우울증,경기,구리시,여,10~19세,292,2042,124400010
2022,우울증,경기,구리시,여,20~29세,635,5921,380148540
2022,우울증,경기,구리시,여,30~39세,499,4123,250250770
2022,우울증,경기,구리시,여,40~49세,598,5286,322742280
2022,우울증,경기,구리시,여,50~59세,738,6774,378441630
2022,우울증,경기,구리시,여,60~69세,755,6896,377877960
2022,우울증,경기,구리시,여,70~79세,473,3755,203138290
2022,우울증,경기,구리시,여,80~89세,206,1514,79697240
2022,우울증,경기,구리시,여,90~99세,0,0,0
2022,우울증,경기,구리시,여,100세 이상,0,0,0
2022,우울증,경기,안산단원구,남,0~9세,22,89,7049590
2022,우울증,경기,안산단원구,남,10~19세,237,1707,108152080
2022,우울증,경기,안산단원구,남,20~29세,722,4948,282442430
2022,우울증,경기,안산단원구,남,30~39세,456,2686,152480830
2022,우울증,경기,안산단원구,남,40~49세,378,2670,136881710
2022,우울증,경기,안산단원구,남,50~59세,374,3056,150370800
2022,우울증,경기,안산단원구,남,60~69세,367,3485,167597500
2022,우울증,경기,안산단원구,남,70~79세,172,1789,92263720
2022,우울증,경기,안산단원구,남,80~89세,64,782,43931930
2022,우울증,경기,안산단원구,남,90~99세,0,0,0
2022,우울증,경기,안산단원구,남,100세 이상,0,0,0
2022,우울증,경기,안산단원구,여,0~9세,11,82,5112220
2022,우울증,경기,안산단원구,여,10~19세,466,3524,233418860
2022,우울증,경기,안산단원구,여,20~29세,1161,8149,431877980
2022,우울증,경기,안산단원구,여,30~39세,896,6286,329633600
2022,우울증,경기,안산단원구,여,40~49세,808,6686,340198760
2022,우울증,경기,안산단원구,여,50~59세,895,7655,376224710
2022,우울증,경기,안산단원구,여,60~69세,903,8279,375630640
2022,우울증,경기,안산단원구,여,70~79세,534,4471,189171170
2022,우울증,경기,안산단원구,여,80~89세,270,1973,87877120
2022,우울증,경기,안산단원구,여,90~99세,26,220,10235850
2022,우울증,경기,안산단원구,여,100세 이상,0,0,0
2022,우울증,경기,안산상록구,남,0~9세,0,0,0
2022,우울증,경기,안산상록구,남,10~19세,71,551,35200300
2022,우울증,경기,안산상록구,남,20~29세,292,2392,152618290
2022,우울증,경기,안산상록구,남,30~39세,189,1292,83452740
2022,우울증,경기,안산상록구,남,40~49세,183,1312,67158050
2022,우울증,경기,안산상록구,남,50~59세,212,1279,55396380
2022,우울증,경기,안산상록구,남,60~69세,186,1814,104176330
2022,우울증,경기,안산상록구,남,70~79세,110,646,26040040
2022,우울증,경기,안산상록구,남,80~89세,97,444,14041350
2022,우울증,경기,안산상록구,남,90~99세,0,0,0
2022,우울증,경기,안산상록구,남,100세 이상,0,0,0
2022,우울증,경기,안산상록구,여,0~9세,0,0,0
2022,우울증,경기,안산상록구,여,10~19세,105,855,64621340
2022,우울증,경기,안산상록구,여,20~29세,412,2457,124911820
2022,우울증,경기,안산상록구,여,30~39세,288,2595,142036710
2022,우울증,경기,안산상록구,여,40~49세,370,2907,131492810
2022,우울증,경기,안산상록구,여,50~59세,448,3708,158836430
2022,우울증,경기,안산상록구,여,60~69세,364,2836,111194850
2022,우울증,경기,안산상록구,여,70~79세,224,1742,76301170
2022,우울증,경기,안산상록구,여,80~89세,170,834,25346570
2022,우울증,경기,안산상록구,여,90~99세,52,160,2512470
2022,우울증,경기,안산상록구,여,100세 이상,0,0,0
2022,우울증,경기,평택시,남,0~9세,0,0,0
2022,우울증,경기,평택시,남,10~19세,225,1384,97918430
2022,우울증,경기,평택시,남,20~29세,699,4110,255329840
2022,우울증,경기,평택시,남,30~39세,604,3241,201613150
2022,우울증,경기,평택시,남,40~49세,531,2836,163421850
2022,우울증,경기,평택시,남,50~59세,430,2420,119275400
2022,우울증,경기,평택시,남,60~69세,384,2298,111222490
2022,우울증,경기,평택시,남,70~79세,211,1219,47336130
2022,우울증,경기,평택시,남,80~89세,142,832,28918540
2022,우울증,경기,평택시,남,90~99세,17,147,7451070
2022,우울증,경기,평택시,남,100세 이상,0,0,0
2022,우울증,경기,평택시,여,0~9세,0,0,0
2022,우울증,경기,평택시,여,10~19세,478,2786,204353420
2022,우울증,경기,평택시,여,20~29세,1109,6264,401143640
2022,우울증,경기,평택시,여,30~39세,1166,6969,456740220
2022,우울증,경기,평택시,여,40~49세,1066,7185,423729880
2022,우울증,경기,평택시,여,50~59세,864,4990,266070090
2022,우울증,경기,평택시,여,60~69세,882,5410,250699020
2022,우울증,경기,평택시,여,70~79세,630,3151,131272880
2022,우울증,경기,평택시,여,80~89세,309,1599,66462390
2022,우울증,경기,평택시,여,90~99세,35,140,5254640
2022,우울증,경기,평택시,여,100세 이상,0,0,0
2022,우울증,경기,하남시,남,0~9세,21,151,18534010
2022,우울증,경기,하남시,남,10~19세,130,905,90861410
